world_id,source,event_id,record_id,partition,building_height_stories,realization_id,is_nominal,mass_scale,stiffness_scale,damping_ratio,damper_capacity_scale,lhs_seed,archetype_id
d4959594a674de3dc9add11dc578bbbb09189679ec6c5c911156c1d4c24f58ba,ESM,EMSC-20161026_0000077,IT.MCV..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
b1339d58cc4d6463cfd48a935d6ac71e3efb353586cc13f45bea368c272f4e4f,ESM,EMSC-20161026_0000077,IT.MCV..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
5de8a5c14935c820623babe2d616ab4a6b3aced0c4379489ce1d5f5004419ecb,ESM,EMSC-20161026_0000077,IT.MCV..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
7f97b2040295e9f0c6f749decc0271b201238ae918b2d37a1dbd11b7bc6145b5,ESM,EMSC-20161026_0000077,IT.MCV..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
67e530ba96b3bdd478044b28517fb36240a3921c8d3b9b8b4b9e0cdbe5bdeb6b,ESM,EMSC-20161026_0000077,IT.MCV..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
8b8cc6db0546ceb1da2e112e77638deaf3837e83d8dc8b8817caf0df7954d116,ESM,EMSC-20161026_0000077,IT.MCV..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
f00d8e6c4588ff6fd7d8af9ebfcc05b87fe6bf638d97da93981fac545ab8cb45,ESM,EMSC-20161026_0000077,IT.MCV..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
44a4dee4ebfa0b018a2aa627d042a3a4ec0df7938b6bc8a27a68146355bb1c7d,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,3,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
1c97d5cd4865e1d72e9602267f80a9bfe8e6a73f3d6eb339c5f3d2fb9704aa89,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,3,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
161b6e5d5dcb5f98edca29028fba0581e853fc2525843181666c4208069a2115,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,3,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
cbb7fd10ddc0eb1f4981e12e3e24f260bdfb97ddde02b79326043ca553115ffe,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,3,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
d4fa1bcb0cd20bf3edbc14b54989d44e504a009486e86f2a0bcf3bd7e22d21ee,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,6,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
1781b4c05754f5804371ba78a6d3fd8028e7de01e4429b19436d932479b18b61,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,6,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
7c743f313717d3c665a1136d68f03ef989efcbcf6c1371113c313335f3e8f0e2,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,6,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
bfe20071020b5aef353595ff2fa7b26cd46b43d452eee471c1478eeef21d07b1,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,6,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
8152251bcd529ed95c7ce58a5dd77954efcbba5f2ffbf10999e87365f7e0d39d,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
66ffb2787449a4e5a578b37a338a90a7dac911a18ee18fcffd2833b0a477a22d,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
32f3a6eb23bab03de372bdac4bf907008550efcc66081ca60ca84c98deb971b6,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
e59f771e3c84e1ae682e4dc93689922af62f68c454b2d5e51be7cb78174ec63f,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
37f9c0d7ea5b2e67c53806509085adfa8db7a476755376e97ba26fafa8b7dedd,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
8860f4ed43569b4e48e75ee7361074941e4918592d0019d4f332e07172e4cb5b,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
44f784d45801dbdc524645d9df33d684d054a2f9a58991687cd295c95066c47d,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
db553fe7422a8340d107ba8d4248c2422e108e79144856e5e077089e0ea6ac5b,ESM,EMSC-20161026_0000077,IT.PRE..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
584719a8d1908d9498b6e64f702d327686c1e6aa49e4ebe0ef2f4b1940ab461c,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,3,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
9bbf501a2d43e5cc1795fa7666d1ad4409469f9d640dd365cd777d81303aa4d9,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,3,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
dcc503e2ff03a2ae8935696ae9de1427708f17c0d3b873c60fd8449fb1d4ec45,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,3,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
cc1dba290ffa461575fb8fcbbd91c864cfc9add213ab8e42bab14b63bd9998a7,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,3,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
0dd1e7ec5063442166c65be7b57c313a17308904f0586811cfdd2fe0aaa71fe6,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,6,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
9f6b07d0ba076f0cca26f3e50f35fe0ca426e65a49e88da0745cbe62d108a810,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,6,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
1e745481ceb982b8004bb4ddc41bd3de83f47e347a06b85f98ff256c85a4f073,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,6,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
6fff2632e2d05a9336078aa2bb10c37c9a43e152a1baf61e0b965a9ffc0b023d,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,6,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
12652294118ee333c19a672e7692444d2628fc30af4e842d178befae31cd7ff7,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
bac1767893e390120aea6d5ecaeca26ef3908a8dcd6f1e778a05a4e33d72122c,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
59a159d57eadc4a96343d1ccbb947f16709ac948cf41fbf8e7b3fe0f8f46dd6a,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
aff138fe9cda546940f95fbbaec0587e06589fd7e499eab56193748ed5311791,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,10,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
2e57be2a9e0c1ed5201764a500dc8e99488d6919c5e4a047a0b4a5ebfed7fc9a,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
7226e1b513fa2da6012b1c65fbf0241d40cab76620de458ca3f290d2f3b7afab,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
0354fd4b48285f8480dd098e9a077a2d916b35612745ae1ec36c2169d6e78deb,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
7ff25ac9027fc3497e17428fb62ea3c358ff63dcd6221771dfcb2ef7bde3faf6,ESM,EMSC-20161026_0000077,IT.NOR..HGE.D.EMSC-20161026_0000077.ACC.MP.ASC,training,20,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
dac4320c08df7b9e6f5c68c2072c7f49e6e31f1d362a2199fa2f8fafa8cd72e1,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,3,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
a836cfc96dcf0ce54f7ffabc4a93ccf3313e244d8b208aab98d39b1b97f5a660,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
d9bd77bd66a9d431423ae80d58e9c31b89eb11cceae0e636c5239083d83cb09f,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
ee428d86c8d46240993a60afcedb636fe5b602cbfc6eb02dfbaab9911daa3f51,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
96f09d866dad80dc6375c0d87084c0d2b27a9af8b873797dc197d4eea0805b9c,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,6,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
d451292c497f95d9292f14f3805c572a209cd8ad07a58637852793d9f522588c,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
f43e26a8133b4bd092c2a599e1f3fc88e168ad1fc3ef49a4c01a0effa7f7f018,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
f9c17a4396a6811f8f46a6707e3638707458cfd5fd5758ab4983aea3ebf8bb28,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
62e166107e10e1e012a46df6c424cf504e3d2a6378645c1d0aefc8290dfed774,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,10,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
ec0cd8759254307990fbf1a4c31163ce4b6e1b389134c8dc994cddccdd3e43c0,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
1db4f2c7aea8681707d2ee31e91083746d1b590f13faea8c93ece0b0366dafe2,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
3928fb017ab488927aca65b0126ac0ea06ef4c56d5289b7661942a4e7770205c,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
9cbb045d6910174c8374328bffa4c68aa1873d7098b72724fe64dbd67805d61d,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,20,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
431f86be83fa283b0e442fdafcdda1e9a87e5c0ba1a2bff98e59120faeb97dfa,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
b5c8bd6d2452b0f04cd7970d4930367dbbf052244031646c35bf3f50e36e5360,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
1581554fa33cd157bf6c140d8173981dd64df3b243d87b4b0bd7f54487cafb20,ESM,IT-2012-0028,5G.T0813..HNE.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
8cedf090538ad23039873c1c55bf2c072aa3adfeff8ce6fed4687765786abc2c,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,3,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
3a5d8792cc2bf6ae6fff3fca0cb5c5ad4466e49d52c6832cf921ec04935606cc,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
73411c908a982022713b256efd31be63ca79db22604be730f1efc07e92a79b3f,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
f248a9bf33bed01ab48ba1c8ee2dcf0fab424a3a5f392f686460a3a6515040b6,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
7a4aa09ed85fca22b1e183f1a202ca3f257c3608507f9fbe429880d56d8393a0,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,6,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
501e67d2d8fa2ec323e2f91ff2385e8b35d263a5aa04d542a03a71fd043f68b8,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
9795fe63ac044fc4d7182d86c402c54d11d1a4130bca7fc66abe0ddcbcd69e30,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
0c878e322891d6d780d5057a9dc5fa3855ee7e796ad94525e9aa7236475d454e,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
875ab691aab416ab9afe4552138ce9a1e3eb1fd492059e45e09025b6c384b3e3,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,10,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
1a707fd33a7cdedadf0cbeb0750c0340599a80801f23e99c16ba34e9fed8aece,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
a7679c76d6d0253c625be1f064898a078ae796922bf6380506bbe79ca8590846,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
d1f9a6f86c7d8d151c1063542b48066717b9752f9da16b0953bdaae7924e0304,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
baa774da55e52cee70a480b9355bd0e99abae190dbd9392c6f16674816bb243f,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,20,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
376221f3da180a79257177288d9bfdb098bd9b96726ff416d5b63e4e266ea171,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
6a316d65a0c95cfadb2c22160d2362b2afc1c0537ed3b150a0025c691e7ea06f,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
43d57ab22d56eb62c0ace08ea8d5d52a3ec97d5575d48a596b274d89947c609e,ESM,IT-2012-0028,TV.MIR04..HNN.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
c98df755a2a47741b8a7571cea3af9a4d5cb3e22bb56685e6bee1127f70a9b33,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,3,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
81ce26fd83634d75064ab0524c91a6a3e3a455fdb42305d3d51121ea056c8410,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
e85cd35c24842443ed3198523a9c736b5cf8e4ead4675c8efbaf952c35350aa3,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
19f7c54da70b8d0c6911abe2d551cefc974a211360ccc1e0e118164c172f71d2,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
5e7a7b674e158d2714337ff39e484426e6bc5709e2c82e75979be74e751120cf,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,6,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
1baa97dd7f50409adccbf3675e8886f23cf824cf2d365414d7f9b399e789086e,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
c25ee527ab2da13409f6d57de904d6103405bc875e5a14a01727dbff2ad76670,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
d05367419851eb1ed572f1cf3cc9b5ef1aa91eba17fca3c8017af8b6baad0ef6,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,6,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
d2986ce46c902c23044dcf422e02befa54b962555dc52e529de4ae5d9b137629,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,10,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
4326761309bddd3308dceb037e253796b6b8ab30552e05a435cf4dbac4b724b2,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
ddcac6e0d90d53788a64c01617b28282e375574fe2fb8f0f76a8a43d46e0e280,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
02b59048ee906483ed374f6d75f66f4ef71e4bdd12585107525a867669b5e67d,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,10,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
b76ff88c1e2671eada55e6bf50294b54cdf5a0b1564736099df40b9b4183368a,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,20,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
f0279a148de891035781da7b26cdc20f84684785049ae2f4ac146c538348890f,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
8cab6e46f136669ad90232c63cffdbc01319af7201d3e63938ffe2cc5319347d,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-2,false,0.93530801801650687,0.953478937041492,0.050077687460435838,0.94748395915337158,24681357,canonical-shear-friction-v0.8.1
516cd917164536eb3d79e28cccf5da4c82d071d9f2b5e190da93e4abf6a9572b,ESM,IT-2012-0028,5G.T0800..HNE.D.IT-2012-0028.ACC.MP.ASC,training,20,lhs-3,false,0.98012715606141543,1.0955005541028737,0.043992240427104604,1.0147451705015114,24681357,canonical-shear-friction-v0.8.1
da9f45fe2ad5f4b83fd648b771be0cc7276d2bb041dabd21cad9ed8922326658,ESM,IT-2012-0028,5G.T0813..HNN.D.IT-2012-0028.ACC.MP.ASC,training,3,nominal,true,1,1,0.050000000000000003,1,24681357,canonical-shear-friction-v0.8.1
ad9db8769e10fd6cc4d7861a3011d19bb8a510d9279a8b32736753c2a2ae8342,ESM,IT-2012-0028,5G.T0813..HNN.D.IT-2012-0028.ACC.MP.ASC,training,3,lhs-1,false,1.055345003920092,0.91186441049273859,0.058766975947465362,1.0991779467262428,24681357,canonical-shear-friction-v0.8.1
